ind_id	tissue	score	n_genes_with_expr	contrast	tissue_shuffled
C0036337	Brain - Frontal Cortex (BA9)	2.9900369151619204	67	0.5565382409051018	Uterus
C1961099	Lung	4.0008507448843655	298	0.7848356448509755	Skin - Sun Exposed (Lower leg)
C1292758	Thyroid	4.494868420353588	13	1.0529332857734097	Colon - Transverse
C0032897	Pituitary	2.9359439728163417	93	0.6602907179408191	Liver
C0031069	Lung	3.510009478589662	74	1.179860723118403	Brain - Cerebellar Hemisphere
C0016034	Fallopian Tube	4.407357029117254	59	0.8605259721776433	Prostate
C0020502	Lung	2.6446772207842804	42	0.5641429347648708	Esophagus - Muscularis
C0751362	Adipose - Subcutaneous	3.451087361871289	19	0.8940343983472405	Esophagus - Mucosa
C0008350	Small Intestine - Terminal Ileum	3.168121555553509	102	0.950809545565356	Pancreas
C0008312	Lung	3.7990709778451093	235	0.9250297424029457	Kidney - Medulla
C0241961	Thyroid	5.318776884956856	8	1.451796743122335	Artery - Aorta
C0041341	Nerve - Tibial	3.946753190139878	158	0.5596531282029407	Brain - Hypothalamus
C0005283	Lung	3.7617220305884467	121	0.7490131965816476	Brain - Caudate (basal ganglia)
C0730607	Lung	4.098355235677492	17	1.4225725562233418	Nerve - Tibial
C0022573	Pituitary	7.120905958700213	3	4.8370548146338415	Adipose - Visceral (Omentum)
C0032269	Lung	3.606459609938311	48	1.2787529190885945	Brain - Cerebellar Hemisphere
C0220656	Lung	3.6223834113646585	31	1.3409492437938773	Heart - Left Ventricle
C0023827	Nerve - Tibial	4.0353049212268735	104	0.6656188167846073	Minor Salivary Gland
C0023269	Fallopian Tube	4.228046960362375	112	0.8836486071138925	Esophagus - Gastroesophageal Junction
C0023281	Spleen	4.477876025491991	46	1.6299769014959495	Small Intestine - Terminal Ileum
C0019243	Liver	6.407337775257823	16	4.453365673135848	Testis
C0272293	Testis	4.584923367758959	2	2.110245435339841	Brain - Amygdala
C0021141	Brain - Hypothalamus	4.7428217090553115	2	3.7018567789967376	Uterus
C0085413	Lung	4.429139117500586	144	0.937064671443014	Kidney - Cortex
C0035220	Lung	4.823750900572556	50	2.3573895927717374	Kidney - Medulla
C1261473	Lung	3.995692776543005	717	0.7040699965912256	Artery - Tibial
C0025281	Lung	4.514232510889217	21	1.1998602336154351	Kidney - Cortex
C0079774	Spleen	4.146320702811404	107	1.2847127596134218	Nerve - Tibial
C0035243	Lung	3.781131747509451	68	1.2642074196741269	Heart - Atrial Appendage
C0282193	Liver	4.574634217984315	71	0.9677279349505556	Artery - Coronary
C0007117	Skin - Sun Exposed (Lower leg)	3.796252106927196	99	0.9723928883856852	Esophagus - Mucosa
C0343386	Lung	4.936314881923974	17	1.2417646668082054	Thyroid
C0027022	Lung	4.248068569073771	220	0.8906417159336231	Nerve - Tibial
C0026987	Lung	4.37114961409604	93	1.1989797438999847	Brain - Amygdala
C0206525	Cells - EBV-transformed lymphocytes	4.096341500239775	6	1.1367131135902766	Uterus
C0154246	Liver	4.144916844264266	8	1.466283515617492	Uterus
C0184567	Prostate	4.024537820803908	11	1.1926471516760389	Brain - Caudate (basal ganglia)
C0003469	Brain - Cerebellum	3.1946828905461384	307	0.4427262260779341	Prostate
C0019337	Pituitary	2.5715804308620696	63	0.6214317626093548	Cells - Cultured fibroblasts
C0027412	Testis	2.240042794165616	22	0.6581771577682285	Heart - Left Ventricle
C0236736	Brain - Frontal Cortex (BA9)	3.320692896531207	102	0.9911852152353209	Cervix - Endocervix
C0018784	Thyroid	3.3561753099350824	146	0.4758490796848047	Pituitary
C0022658	Lung	3.868880007689848	633	0.8535081991711042	Whole Blood
C1535939	Lung	4.260958437366558	58	0.9601268208794043	Pituitary
C0007273	Lung	3.5527338190707516	159	0.9040516809794821	Thyroid
C0007771	Lung	3.8984485168030787	24	1.2285669128203174	Uterus
C0018799	Lung	3.6469352121465333	310	0.718106293069463	Artery - Coronary
C0004153	Lung	4.116903492668834	1083	0.9213793472275476	Brain - Frontal Cortex (BA9)
C0010823	Lung	4.224330233242532	149	0.9397164949949746	Muscle - Skeletal
C0023418	Lung	4.024363992625903	1644	0.7679220970083454	Heart - Atrial Appendage
C0021296	Liver	9.230330323587769	1	8.835349024519097	Adrenal Gland
C0032962	Lung	3.60020143208003	118	0.775054045271268	Artery - Tibial
C0876994	Adrenal Gland	7.294188794634599	1	4.806394201080002	Esophagus - Mucosa
C0278601	Lung	4.3308543910472865	85	0.953250486550183	Kidney - Cortex
C0151779	Lung	3.7845560346812657	217	0.7233596436155563	Brain - Caudate (basal ganglia)
C0153690	Lung	4.221752215737343	235	0.9075577899307987	Brain - Caudate (basal ganglia)
C0007112	Lung	4.116466940973031	144	0.7865554771512642	Bladder
C0278838	Prostate	4.200812192641366	25	1.5742821189996974	Fallopian Tube
C0027627	Lung	4.03603162201061	2822	0.7166898281499146	Adipose - Subcutaneous
C0220648	Cells - EBV-transformed lymphocytes	7.259094163970054	3	3.4793416010831746	Fallopian Tube
C1510432	Testis	3.884676060785398	1	1.9355452255941101	Colon - Sigmoid
C0032927	Lung	4.022830188067008	413	0.771306010050056	Colon - Sigmoid
C0281479	Liver	6.064750176209568	18	2.7031861500394174	Lung
C0856825	Spleen	4.136608696151628	113	1.5354783943940191	Esophagus - Mucosa
C0085136	Nerve - Tibial	4.1569228614053575	68	0.6986261187243739	Nerve - Tibial
C0206663	Nerve - Tibial	4.299416709943705	114	0.8216212421520956	Pancreas
C0032580	Lung	3.8061112214627237	359	0.6015081230849457	Testis
C0009404	Lung	3.990989810921451	1041	0.7588573604032347	Prostate
C0376545	Lung	3.9054543000479947	444	0.8206714453051704	Esophagus - Gastroesophageal Junction
C0278984	Esophagus - Mucosa	4.038271090691094	3	2.952860224592177	Colon - Transverse
C0278987	Thyroid	3.703091017025027	27	1.1200994014063372	Brain - Cortex
C0001127	Liver	4.178518722019509	3	2.5845867395903372	Heart - Left Ventricle
C0036421	Lung	4.09448014318074	500	1.0616122058773798	Brain - Amygdala
C0003129	Testis	6.8245260261920135	1	4.382098957101701	Thyroid
C0280100	Lung	4.098165256555432	655	0.8574229008188681	Skin - Sun Exposed (Lower leg)
C0278517	Cells - Cultured fibroblasts	4.837761652792748	6	1.6035614520734032	Bladder
C1541333	Esophagus - Muscularis	5.506576554921806	1	2.4837021741183363	Pituitary
C1292772	Lung	5.226881268796412	27	1.0285799856509152	Bladder
C0280451	Vagina	5.250205734086802	10	0.8747710342211628	Muscle - Skeletal
C1328061	Pancreas	5.342919043764586	3	2.965172219151772	Artery - Coronary
C0280449	Lung	4.385757399102645	59	0.9466728211724216	Colon - Transverse
C0280745	Lung	4.5664013180730105	4	1.8776307854721854	Liver
C0279089	Adipose - Subcutaneous	6.867476440258578	1	2.8287716308469353	Nerve - Tibial
C0279607	Ovary	7.180426377555996	1	6.280777309423366	Cells - EBV-transformed lymphocytes
C0338106	Small Intestine - Terminal Ileum	3.7469861565350415	202	0.7158662400462421	Testis
C0149978	Cells - Cultured fibroblasts	3.4133034347806026	29	0.8852533708901538	Pancreas
C0279639	Pancreas	1.8719816045536861	1	1.6601764616058776	Brain - Cerebellum
C0919267	Lung	4.087153612283981	840	0.8031236527424697	Lung
C0278493	Lung	4.998645171342259	26	1.526396945017229	Nerve - Tibial
C0349632	Spleen	4.2657419628738324	40	1.6362380736219668	Brain - Spinal cord (cervical c-1)
C0242647	Spleen	4.271696006716124	169	1.3497944518716674	Nerve - Tibial
C0855139	Spleen	5.2556056355748595	8	1.6207724748872274	Stomach
C0279628	Lung	3.953257451267264	262	0.7651351581843371	Skin - Not Sun Exposed (Suprapubic)
C0278562	Testis	5.4758443762757505	2	2.751989539199973	Pancreas
C0035126	Lung	4.499465668621356	278	1.0469669215762565	Kidney - Medulla
C0085119	Lung	4.787308530709364	11	1.125313841624981	Brain - Hippocampus
C1704272	Lung	3.824803212826186	341	0.7981462284491769	Pituitary
C1332166	Uterus	6.382223304317354	6	1.2733945963074262	Brain - Substantia nigra
C0279633	Nerve - Tibial	7.034864975711357	1	2.4329560696276324	Esophagus - Mucosa
C0279626	Vagina	4.13957763634915	675	0.8460508282916313	Brain - Nucleus accumbens (basal ganglia)
C1292778	Lung	4.338876654536197	121	0.9721847499969933	Brain - Nucleus accumbens (basal ganglia)
C0011334	Lung	3.838527807228805	75	1.0620225826403198	Brain - Anterior cingulate cortex (BA24)
C0235032	Lung	4.302333217326933	38	0.9260640159254412	Uterus
C0278983	Cells - Cultured fibroblasts	5.3633689007524135	2	1.5458903112470894	Brain - Amygdala
C0494165	Lung	3.9833413594420617	378	0.8230467204639158	Artery - Coronary
C0750952	Vagina	3.7716392269274546	88	0.6872018809523786	Thyroid
C1335703	Cells - EBV-transformed lymphocytes	6.15036101777991	4	3.249219565352792	Esophagus - Muscularis
C0278726	Cells - EBV-transformed lymphocytes	6.208464585804561	1	2.521621373988554	Cervix - Ectocervix
C0278727	Esophagus - Muscularis	3.3606087022792077	2	1.564418863811628	Nerve - Tibial
C0278884	Cells - EBV-transformed lymphocytes	3.5563615475905603	6	1.279686399998642	Breast - Mammary Tissue
C0349644	Nerve - Tibial	5.0252596718301525	5	1.2070563642229626	Bladder
C0004610	Lung	4.121756019842662	90	1.1554968929996807	Nerve - Tibial
C0085426	Whole Blood	3.5278090524054924	12	1.6421955666642747	Brain - Caudate (basal ganglia)
C0022661	Lung	3.6602126376619144	572	0.8145374332994888	Esophagus - Muscularis
C0279702	Lung	4.266865386908223	267	0.8244374110613735	Uterus
C0041296	Lung	4.144120943164411	487	1.03266851308714	Thyroid
C0278486	Lung	3.6319621514851743	9	0.8138077816623044	Brain - Substantia nigra
C0034931	Lung	2.6412686047877973	11	0.9627005607906263	Pituitary
C0278787	Testis	3.926121188646129	7	0.9660376594200826	Kidney - Cortex
C0023903	Lung	3.9224288622884136	1110	0.6805277423895988	Colon - Sigmoid
C0023772	Adipose - Subcutaneous	3.539139205041705	11	1.1157352881109945	Brain - Amygdala
C0220650	Lung	4.04291045186993	99	0.911567914476648	Breast - Mammary Tissue
C0206180	Lung	4.198676051677333	232	0.9095995330111615	Liver
C0020981	Spleen	3.784987306544813	50	1.0105759336253004	Whole Blood
C0238461	Thyroid	4.0586974628873635	192	0.826787206544588	Adipose - Subcutaneous
C0278861	Thyroid	12.834305122612209	1	11.843176765807227	Muscle - Skeletal
C0278851	Brain - Cerebellar Hemisphere	4.836939059230528	1	1.396631157814074	Skin - Sun Exposed (Lower leg)
C0278791	Spleen	6.124165881015006	8	1.2620550768129837	Uterus
C0279682	Colon - Transverse	3.6521711156653214	4	1.6184285241722263	Cells - EBV-transformed lymphocytes
C0279681	Cells - EBV-transformed lymphocytes	3.866377538280112	5	1.133615965374731	Bladder
C0279680	Vagina	4.091620988509893	101	0.6797043192496819	Brain - Hippocampus
C0278827	Skin - Not Sun Exposed (Suprapubic)	8.51390915490213	1	4.69086176370745	Skin - Sun Exposed (Lower leg)
C0333875	Vagina	3.7440497070754084	69	0.843738207318887	Spleen
C0038362	Lung	3.311252035420688	16	1.0112102000881382	Kidney - Medulla
C0007120	Lung	4.004091624978426	64	0.7613399627526332	Bladder
C1629504	Cells - EBV-transformed lymphocytes	6.640315950024226	2	2.97920797754738	Bladder
C0018133	Spleen	4.014327090629174	275	1.2341239603006606	Colon - Sigmoid
C0001418	Lung	3.9639750401692493	1604	0.752494240536949	Heart - Atrial Appendage
C0279650	Uterus	4.111715781263145	5	1.0264273847877687	Adipose - Visceral (Omentum)
C0032914	Lung	3.7491249585883293	346	1.0404396392584538	Minor Salivary Gland
C0024419	Spleen	4.387012894448125	74	1.8240726352891619	Esophagus - Muscularis
C1136321	Adipose - Visceral (Omentum)	3.481572407058015	20	1.2330888585314326	Adipose - Subcutaneous
C0877578	Nerve - Tibial	6.242200431081524	1	1.0972454335266146	Artery - Tibial
C0154830	Lung	4.659599201823776	47	1.2323278099758959	Cervix - Endocervix
C0009375	Lung	4.195806434655126	744	0.7987966832693854	Nerve - Tibial
C0034885	Lung	3.9917266413057826	86	0.6918536267087871	Skin - Not Sun Exposed (Suprapubic)
C0031149	Cells - Cultured fibroblasts	4.211115640899564	4	2.249337235787989	Cervix - Ectocervix
C0014132	Cervix - Endocervix	4.3784538859457625	36	0.65154750299997	Brain - Hypothalamus
C1292753	Cells - EBV-transformed lymphocytes	4.408497209962946	104	0.8387478019439261	Vagina
C0220647	Skin - Not Sun Exposed (Suprapubic)	4.428842649914317	11	1.7855780074935081	Cervix - Endocervix
C0014859	Vagina	3.683268648327554	571	0.6858295969863737	Brain - Putamen (basal ganglia)
C1956346	Lung	3.4882238873168845	1049	0.7484441525631684	Cervix - Ectocervix
C0019187	Lung	4.204118218162979	46	1.1705126729208057	Adipose - Subcutaneous
C0850572	Lung	4.121076579297089	54	0.7044181776343184	Brain - Nucleus accumbens (basal ganglia)
C0021368	Lung	3.7816555076408442	657	1.0590103204862649	Esophagus - Gastroesophageal Junction
C0162429	Liver	3.4963766903074065	102	0.863039154376978	Testis
C0010340	Spleen	3.8907376814276073	37	1.2573006197556214	Nerve - Tibial
C0004093	Brain - Cerebellum	4.30584860169154	4	1.059282776719296	Pituitary
C3463824	Lung	4.0226114810651925	169	0.8863046642371657	Esophagus - Muscularis
C0242339	Liver	3.690671683120502	194	0.7571421718754978	Artery - Tibial
C0011884	Lung	4.041229856747835	194	0.9434223715149215	Cells - Cultured fibroblasts
C0040332	Brain - Cerebellum	2.6059086050906672	19	0.7034180879187957	Whole Blood
C0027661	Ovary	5.190828891984319	4	2.038183417280411	Adrenal Gland
C2363741	Spleen	3.2994615440383237	1	2.5098982820797886	Spleen
C0024121	Lung	4.123995233849222	1041	0.8012205584471594	Lung
C0524620	Lung	3.6592236817440233	560	0.6712280993267243	Brain - Hypothalamus
C0036916	Esophagus - Mucosa	3.735660892903434	21	0.7237619552741701	Pituitary
C0007286	Uterus	4.742823203311395	24	1.0799486514705494	Skin - Sun Exposed (Lower leg)
C1522378	Spleen	4.763843777916072	46	1.528982811283229	Adrenal Gland
C0017636	Lung	4.241632043713344	1391	0.6905078733882566	Artery - Tibial
C0206726	Lung	3.882625607286266	55	0.7937174213709812	Liver
C0238013	Spleen	3.8505921683849427	19	1.1302675437884102	Whole Blood
C0242006	Nerve - Tibial	4.632994194664808	7	0.8909280779403224	Adipose - Visceral (Omentum)
C0004114	Nerve - Tibial	4.327005544854928	601	0.6702427424903061	Liver
C0877373	Lung	3.6361858812848116	84	0.57109331665428	Brain - Amygdala
C0024143	Lung	4.148991204123819	188	1.17912933427735	Liver
C0005686	Colon - Sigmoid	4.0553456969636335	12	0.9931062052113622	Kidney - Cortex
C0005695	Lung	4.160136893381102	397	0.7991996135653152	Artery - Coronary
C0042075	Small Intestine - Terminal Ileum	3.373780878793718	9	1.3134364338818427	Lung
C0042076	Small Intestine - Terminal Ileum	4.015636753126053	18	1.0243502124862407	Stomach
C0011849	Lung	3.613914204690461	1340	0.6200124647045238	Small Intestine - Terminal Ileum
C0600427	Brain - Frontal Cortex (BA9)	2.8005500956118055	49	0.7948395327456867	Adipose - Visceral (Omentum)
C0041696	Brain - Cerebellum	3.1873455535469755	349	0.5143163238361486	Brain - Frontal Cortex (BA9)
C0152013	Lung	4.214487499843658	650	0.8015656658061827	Brain - Frontal Cortex (BA9)
C0345958	Vagina	4.471429076686793	16	1.1464902965921948	Cervix - Endocervix
C0278505	Cells - EBV-transformed lymphocytes	6.831071228668172	5	1.5924050389589048	Brain - Amygdala
C0600518	Adipose - Visceral (Omentum)	4.908387666336992	45	1.5188003223007933	Small Intestine - Terminal Ileum
C0278883	Lung	4.313784525442903	279	0.8673112435600809	Pancreas
C0085298	Heart - Atrial Appendage	3.2688567777581907	92	0.66612721283692	Prostate
C0007282	Lung	3.8176576862131064	115	0.9602683765130053	Brain - Cerebellar Hemisphere
C0079731	Spleen	4.171829887648652	563	0.8885479896866739	Adipose - Subcutaneous
C0220624	Artery - Aorta	5.9228903947773945	5	1.1099072943760584	Testis
C0280793	Testis	3.7261505666462154	15	0.6644918755434874	Brain - Hypothalamus
C0280141	Lung	4.342904266917911	57	1.1212873961587522	Liver
C0023480	Lung	4.122666551375891	112	0.7714241906488355	Testis
C0023461	Lung	3.259921577597448	14	0.8208905040089944	Adipose - Visceral (Omentum)
C0001815	Lung	4.3793032525130835	161	1.0194634472601223	Adipose - Subcutaneous
C0023486	Spleen	4.281737055305181	33	1.1034379240714065	Adipose - Subcutaneous
C0278785	Cervix - Endocervix	5.758237326528352	2	2.1778146653412147	Brain - Anterior cingulate cortex (BA24)
C0278769	Cells - EBV-transformed lymphocytes	2.7087302141353833	1	2.192489128602076	Adrenal Gland
C1955861	Lung	4.538386052783366	11	1.0968248031391479	Skin - Not Sun Exposed (Suprapubic)
C1696708	Adipose - Subcutaneous	3.611455873456275	8	1.0802539573910068	Heart - Left Ventricle
C0362046	Lung	3.358256860562021	65	0.5190438335745502	Vagina
C0878773	Bladder	3.267165236527519	8	1.1471405624926465	Prostate
C1561643	Lung	4.035002935574887	226	0.9484458791796704	Vagina
C0035222	Lung	4.724879021497396	130	1.7698506168315329	Brain - Cortex
C1328479	Pituitary	5.357429668264028	6	2.1669476407967334	Brain - Hypothalamus
C0235974	Lung	4.018382576038581	1394	0.7463455552192761	Skin - Sun Exposed (Lower leg)
C0751690	Nerve - Tibial	4.188620013782266	139	0.8243368441236241	Brain - Frontal Cortex (BA9)
C0015558	Cells - EBV-transformed lymphocytes	3.992551880848602	2	3.0574285386464366	Artery - Aorta
C0021359	Liver	3.3920302055851153	30	1.0842068518506371	Lung
C0278519	Lung	4.053382369414906	24	0.7445371474634648	Prostate
C0037278	Skin - Sun Exposed (Lower leg)	4.8634213356579465	15	1.1019144339436084	Vagina
C0149778	Lung	5.3614431404176335	8	0.9669741835394987	Thyroid
C1861172	Liver	4.121641151254424	109	1.8316421300963337	Bladder
C1720830	Whole Blood	8.73016907182422	3	4.313505845149995	Pancreas
C0030809	Lung	4.170329570218952	64	1.0621327656168766	Skin - Sun Exposed (Lower leg)
C0004623	Lung	4.0394979817377745	203	1.2533287435489897	Minor Salivary Gland
C0269084	Vagina	2.589663291093738	7	1.4464815162738645	Skin - Not Sun Exposed (Suprapubic)
C0014852	Vagina	3.8555451453490863	6	1.4645966207093606	Skin - Sun Exposed (Lower leg)
C0038580	Brain - Nucleus accumbens (basal ganglia)	2.6234907328522428	68	0.5979771357276595	Cervix - Endocervix
C0010073	Lung	3.5534421048582074	21	1.0623745989687596	Adrenal Gland
C0730345	Lung	3.7600307214702586	65	0.8041596737884555	Cervix - Endocervix
C0010034	Lung	4.033817162706069	36	0.9634678915774546	Brain - Cerebellar Hemisphere
C1333990	Lung	3.7520737580902366	115	0.6552235275841793	Bladder
C1533217	Brain - Nucleus accumbens (basal ganglia)	2.776437563376256	16	0.7546684235481642	Bladder
C0007097	Lung	4.0539436238618825	2417	0.7265745279610494	Minor Salivary Gland
C0023470	Lung	4.214158502972988	477	0.8496822951342118	Esophagus - Gastroesophageal Junction
C0023051	Cells - Cultured fibroblasts	7.665357237644004	1	3.046493376858127	Esophagus - Muscularis
C0876926	Brain - Substantia nigra	7.93302528978764	2	4.021578032221232	Ovary
C0279084	Spleen	6.5898613544214975	2	2.6639444809438384	Esophagus - Muscularis
C0030283	Esophagus - Mucosa	4.531308766544715	6	1.3710117515422464	Kidney - Medulla
C0520909	Liver	3.254557154056234	5	1.1170411064877173	Artery - Coronary
C0023176	Adrenal Gland	5.440502525983251	6	1.3444461916262815	Skin - Sun Exposed (Lower leg)
C1514428	Cells - Cultured fibroblasts	4.603955297435306	13	1.2029862853786324	Cervix - Endocervix
C0030297	Lung	4.099455186486662	760	0.7890279980119947	Brain - Anterior cingulate cortex (BA24)
C1257930	Vagina	4.1350550385783995	44	0.9173048523353611	Prostate
C1701940	Spleen	4.540427005527293	11	1.743891260677359	Nerve - Tibial
C0018798	Lung	3.925736355060674	217	0.6901135919575041	Adrenal Gland
C0042344	Lung	4.679429920822045	43	1.156906845171867	Brain - Cerebellar Hemisphere
C0151526	Lung	3.83291936990335	289	1.0998683935534332	Adipose - Subcutaneous
C0033117	Lung	4.48777981077718	15	1.1041167077032656	Brain - Hippocampus
C0023532	Nerve - Tibial	4.275944475615607	42	0.5928366042528528	Artery - Tibial
C0206704	Lung	3.8390546676807267	62	0.8572932852336095	Muscle - Skeletal
C0006271	Lung	3.5820250439574717	45	1.514470637410355	Esophagus - Mucosa
C0206307	Liver	4.973691786000674	3	2.6790909408925123	Vagina
C0079772	Spleen	3.9340071459882084	270	0.8322211044169152	Ovary
C0011882	Nerve - Tibial	3.773485025684232	81	0.8626083020362949	Kidney - Cortex
C0012813	Lung	4.371105805048766	13	1.970002907550609	Esophagus - Gastroesophageal Junction
C1960048	Spleen	6.22268459733858	2	2.639503078710588	Adrenal Gland
C0872084	Testis	4.626271923784451	5	1.6979498900960825	Artery - Aorta
C0747820	Whole Blood	4.848207284242079	1	3.4429848995106296	Kidney - Cortex
C0085786	Lung	4.285730486042128	41	1.8387644589344387	Adipose - Subcutaneous
C0280803	Spleen	4.03055882872995	30	1.0436310337130674	Adrenal Gland
C0023493	Lung	4.0923511784940825	417	0.8864011592884502	Brain - Cerebellum
C0020619	Testis	3.1672108102655026	57	1.3363910338400824	Spleen
C0206708	Lung	3.9997365098737783	184	0.9032745844727601	Cervix - Endocervix
C0009402	Lung	3.9090768499634008	2042	0.6723133430814707	Muscle - Skeletal
C0023524	Lung	4.056230549979998	91	0.6650772461045906	Cells - EBV-transformed lymphocytes
C0019163	Lung	4.1852240220697245	654	0.8301408758993811	Brain - Caudate (basal ganglia)
C0343401	Lung	3.8989082006642746	83	0.623875159442441	Breast - Mammary Tissue
C0021051	Lung	4.002368368537819	378	0.9563641012112414	Artery - Coronary
C0085082	Cells - EBV-transformed lymphocytes	2.5402427492566573	5	1.693523958625006	Pancreas
C0220654	Skin - Not Sun Exposed (Suprapubic)	4.6039365497602605	9	1.4351581716186144	Brain - Caudate (basal ganglia)
C0008495	Lung	3.7473973731958687	194	1.1916408686790287	Breast - Mammary Tissue
C0856169	Lung	4.2503523550934	177	1.1251243208837716	Vagina
C0037929	Lung	4.227564894632124	132	0.9583430997136264	Heart - Atrial Appendage
C0020450	Liver	3.748299587965264	2	3.1536645739387175	Cervix - Endocervix
C0853193	Nerve - Tibial	3.0023627798436054	60	0.46439457222862446	Esophagus - Muscularis
C0677886	Lung	3.8516743602335426	960	0.7091254428547229	Pituitary
C0001723	Lung	3.4309244710369944	10	1.0604691054420976	Brain - Frontal Cortex (BA9)
C0024314	Spleen	4.384291730825512	206	1.5813210844828007	Kidney - Medulla
C0007682	Lung	3.780697136589052	100	0.7558036048840271	Spleen
C0006111	Nerve - Tibial	3.260027781793468	168	0.5134309709549165	Fallopian Tube
C0206638	Lung	4.620092762256004	63	1.0919212127719207	Cervix - Endocervix
C0004903	Pituitary	3.4893479778224274	59	0.5869865484032117	Brain - Amygdala
C0332890	Brain - Cerebellar Hemisphere	6.195125000687954	2	2.9815543549373076	Brain - Frontal Cortex (BA9)
C0011206	Lung	4.102885870987587	30	1.030572020140914	Uterus
C0948380	Lung	3.8127179935704665	149	0.8050243785739681	Esophagus - Muscularis
C0005911	Testis	2.677359406145876	59	0.6385752176260637	Brain - Nucleus accumbens (basal ganglia)
C0206754	Thyroid	3.161015431612014	218	0.4632260368746377	Cells - EBV-transformed lymphocytes
C0001624	Adrenal Gland	3.6788293971028283	91	1.0637123056603035	Heart - Atrial Appendage
C0349604	Cervix - Endocervix	6.226327523736426	6	1.2915112305993945	Esophagus - Muscularis
C0015674	Lung	2.488304450741517	46	0.7440406846459382	Minor Salivary Gland
C0022665	Nerve - Tibial	3.9932045378605583	277	0.6406238314697452	Brain - Frontal Cortex (BA9)
C0861876	Cells - EBV-transformed lymphocytes	5.135755070997526	2	1.7581796865869386	Liver
C0027660	Thyroid	3.4268443879638357	13	1.259405755729596	Cervix - Ectocervix
C0265965	Cells - EBV-transformed lymphocytes	3.9572020699985595	41	0.579477046806566	Thyroid
C2062908	Liver	11.023429341127203	2	8.334262483851905	Brain - Anterior cingulate cortex (BA24)
C0751340	Cells - EBV-transformed lymphocytes	9.173484364083118	3	4.5048328888940805	Brain - Anterior cingulate cortex (BA24)
C0079218	Uterus	4.41178709176662	58	1.0317314228148873	Cervix - Endocervix
C0016048	Cells - Cultured fibroblasts	5.027357339908422	10	1.7369580691800528	Esophagus - Gastroesophageal Junction
C1565489	Lung	3.1482864256218086	92	0.7903359734622359	Minor Salivary Gland
C0029928	Lung	3.473205341292882	243	0.6773441380294027	Cells - Cultured fibroblasts
C1328504	Fallopian Tube	3.8832261000911727	79	0.6793008676362282	Testis
C0278582	Skin - Sun Exposed (Lower leg)	6.542561543524882	2	2.401640731531618	Colon - Sigmoid
C0278577	Skin - Not Sun Exposed (Suprapubic)	7.8760380151073415	1	3.281039602936822	Bladder
C1456624	Nerve - Tibial	3.0380915056074675	16	0.6604756382785895	Bladder
C0032310	Liver	5.439609613286501	7	2.938377169586721	Vagina
C0022680	Lung	3.8298969786306567	104	0.7792408232007064	Brain - Amygdala
C0003811	Heart - Atrial Appendage	3.38644025319656	62	0.9002590217843078	Uterus
C0033953	Brain - Cerebellum	3.765853112139893	10	2.2140024038198307	Brain - Hypothalamus
C2921627	Skin - Not Sun Exposed (Suprapubic)	4.284281651292134	12	1.0331765742771237	Artery - Tibial
C0867389	Spleen	3.6171809323198993	76	1.4075179844099637	Brain - Nucleus accumbens (basal ganglia)
C1168198	Cells - EBV-transformed lymphocytes	4.487353453073058	20	1.7618143674703441	Kidney - Cortex
C0007860	Pituitary	3.3233857956035124	2	2.0124410326703317	Cervix - Ectocervix
C1145670	Lung	4.000224913980088	50	1.0276970523646414	Pituitary
C0010054	Lung	3.9487900896430896	661	0.9128548063591864	Heart - Left Ventricle
C0685938	Lung	3.9081992002587884	206	0.8282621187573738	Cells - Cultured fibroblasts
C0862312	Uterus	6.790772037862	1	5.644826395443372	Kidney - Medulla
C0334513	Adipose - Visceral (Omentum)	6.06271459213931	2	4.05029938302009	Vagina
C0175694	Adrenal Gland	4.592188592594278	14	1.0539635439603021	Cells - EBV-transformed lymphocytes
C0282102	Artery - Aorta	6.276659207279204	5	1.5378477004445017	Brain - Anterior cingulate cortex (BA24)
C0850666	Lung	4.008038836032005	259	0.9977438875970761	Cells - EBV-transformed lymphocytes
C0152020	Lung	2.958718833202993	16	0.7630039306961418	Skin - Sun Exposed (Lower leg)
C0238033	Vagina	3.3703044504280677	50	0.8219459064701038	Brain - Cerebellum
C0854196	Cells - Cultured fibroblasts	5.800333562916881	2	1.9925418731758477	Uterus
C1960870	Small Intestine - Terminal Ileum	4.9283025514842915	8	1.5638719853645235	Heart - Atrial Appendage
C0278878	Nerve - Tibial	5.808736297967788	5	1.0769170583536205	Heart - Left Ventricle
C0281508	Uterus	5.6259893579337	11	1.5695237881579729	Brain - Putamen (basal ganglia)
C0019196	Lung	3.89084416122751	605	0.8901081638337507	Testis
C0038868	Brain - Cerebellar Hemisphere	3.7777702173767973	56	0.6358244895516423	Adipose - Visceral (Omentum)
C2937358	Lung	4.0935337775862015	223	0.6849127760902585	Brain - Nucleus accumbens (basal ganglia)
C0242596	Lung	3.6708936051997636	169	0.7899993572136039	Cells - EBV-transformed lymphocytes
C0023452	Lung	3.9327460841224564	332	0.782530740514602	Colon - Sigmoid
C0339573	Nerve - Tibial	4.0982820160912405	141	0.8273262284932228	Colon - Sigmoid
C0677866	Cells - EBV-transformed lymphocytes	4.811952766217846	2	1.5098066713916936	Brain - Amygdala
C0153676	Lung	4.230101811301658	484	0.9319465286891115	Brain - Cortex
C0014474	Nerve - Tibial	3.7978539751186666	108	0.6027448647142908	Artery - Tibial
